id;searchengine_id;searchengine;query_id;query;url;main;position;created_at;ip
3641;10;Google_News_IE;106;till lindemann;https://www.dw.com/en/rammstein-expert-opinion-could-exonerate-till-lindemann/a-66059152;https://www.dw.com/;4;2023-07-19T14:23:45.970Z;23.192.247.11
3642;10;Google_News_IE;106;till lindemann;https://www.nytimes.com/2023/06/15/arts/music/rammstein-singer-sexual-assault-accusations.html;https://www.nytimes.com/;5;2023-07-19T14:23:46.510Z;146.75.121.164
3643;10;Google_News_IE;106;till lindemann;https://www.cnn.com/2023/06/15/europe/rammstein-sex-allegations-intl/index.html;https://www.cnn.com/;6;2023-07-19T14:23:47.287Z;146.75.123.5
3644;10;Google_News_IE;106;till lindemann;https://www.bbc.com/news/entertainment-arts-65913988;https://www.bbc.com/;7;2023-07-19T14:23:47.948Z;146.75.120.81
3645;10;Google_News_IE;106;till lindemann;https://www.dw.com/en/rammsteins-till-lindemann-investigation-launched/a-65913991;https://www.dw.com/;8;2023-07-19T14:23:48.820Z;23.192.247.11
3646;10;Google_News_IE;106;till lindemann;https://www.theguardian.com/world/2023/jun/06/german-band-rammstein-accused;https://www.theguardian.com/;9;2023-07-19T14:23:49.316Z;146.75.121.111
3647;10;Google_News_IE;106;till lindemann;https://www.euronews.com/culture/2023/06/05/rammstein-accusations-of-sexual-assault-mounting-as-band-continues-their-european-tour;https://www.euronews.com/;10;2023-07-19T14:23:49.810Z;146.75.118.132
3648;10;Google_News_IE;106;till lindemann;https://loudwire.com/till-lindemann-lawyers-obtain-ban-the-mirror-misconduct-allegation-reporting/;https://loudwire.com/;11;2023-07-19T14:23:50.312Z;192.229.233.172
3649;10;Google_News_IE;106;till lindemann;https://faroutmagazine.co.uk/new-allegations-made-against-rammsteins-till-lindemann-and-christian-lorenz/;https://faroutmagazine.co.uk/;12;2023-07-19T14:23:51.074Z;104.22.79.97
3650;10;Google_News_IE;106;till lindemann;https://music.mxdwn.com/2023/07/18/news/rammsteins-till-lindemanns-lawyers-obtain-ban-against-uk-paper-over-reporting-of-misconduct-allegation/;https://music.mxdwn.com/;13;2023-07-19T14:23:51.468Z;72.14.176.142
3651;10;Google_News_IE;106;till lindemann;https://www.euronews.com/culture/2023/06/29/rammstein-hq-vandalised-in-berlin;https://www.euronews.com/;14;2023-07-19T14:23:51.956Z;146.75.118.132
3652;10;Google_News_IE;106;till lindemann;https://www.thejournal.ie/rammstein-till-lindemann-sexual-assault-allegations-6088684-Jun2023/;https://www.thejournal.ie/;15;2023-07-19T14:23:52.506Z;52.48.204.199
3653;10;Google_News_IE;106;till lindemann;https://lambgoat.com/news/39599/rammsteins-legal-victory-says-the-mirror-cant-publish-articles-on-sexual-misconduct-allegations/;https://lambgoat.com/;16;2023-07-19T14:23:53.005Z;199.233.255.77
3654;10;Google_News_IE;106;till lindemann;https://bravewords.com/news/rammstein-keyboardist-christian-flake-lorenz-facing-allegations-of-sexual-misconduct-dating-back-20-years;https://bravewords.com/;17;2023-07-19T14:23:53.431Z;172.105.28.133
3655;10;Google_News_IE;106;till lindemann;https://www.euronews.com/culture/2023/07/15/rammstein-berlin-gigs-cant-be-cancelled-despite-petition;https://www.euronews.com/;18;2023-07-19T14:23:53.929Z;146.75.118.132
3656;10;Google_News_IE;106;till lindemann;https://www.dw.com/en/berlin-hundreds-protest-rammstein-over-sexual-abuse-claims/a-66244998;https://www.dw.com/;19;2023-07-19T14:23:54.489Z;23.192.247.11
3657;10;Google_News_IE;106;till lindemann;https://faroutmagazine.co.uk/till-lindemann-takes-legal-action-against-petition-calling-for-rammstein-to-cancel-tour/;https://faroutmagazine.co.uk/;20;2023-07-19T14:23:55.121Z;104.22.79.97
3678;11;Google_News_MX;106;till lindemann;https://www.eleconomista.com.mx/opinion/Hay-que-prohibir-a-Rammstein-20230718-0117.html;https://www.eleconomista.com.mx/;1;2023-07-19T14:24:28.958Z;13.225.78.14
3679;11;Google_News_MX;106;till lindemann;https://estereofonica.com/famosos/till-lindemann-tomara-acciones-legales-contra-aquellos-que-lo-acusaron-falsamente-de-abuso-sexual/;https://estereofonica.com/;2;2023-07-19T14:24:29.845Z;45.77.152.113
3680;11;Google_News_MX;106;till lindemann;https://aristeguinoticias.com/1807/kiosko/nuevas-acusaciones-contra-rammstein-involucran-al-tecladista-y-a-una-menor-de-edad/;https://aristeguinoticias.com/;3;2023-07-19T14:24:30.255Z;141.193.213.30
3681;11;Google_News_MX;106;till lindemann;https://lasillarota.com/gente-vida/2023/6/27/estudio-forense-senala-que-vocalista-de-rammstein-no-abuso-de-supuesta-victima-435190.html;https://lasillarota.com/;4;2023-07-19T14:24:30.712Z;104.18.3.215
3682;11;Google_News_MX;106;till lindemann;https://www.excelsior.com.mx/funcion/till-lindemann-rammstein-demanda-cancelar-conciertos-abuso-sexual/1597175;https://www.excelsior.com.mx/;5;2023-07-19T14:24:31.194Z;201.175.0.195
3683;11;Google_News_MX;106;till lindemann;https://summainferno.com/till-lindemann-lanzara-su-primer-album-en-solitario/;https://summainferno.com/;6;2023-07-19T14:24:31.735Z;154.62.105.52
3684;11;Google_News_MX;106;till lindemann;https://www.marca.com/mx/trending/musica/2023/06/16/648bc0f0ca4741243d8b45a7.html;https://www.marca.com/;7;2023-07-19T14:24:32.169Z;146.75.121.50
3685;11;Google_News_MX;106;till lindemann;https://es.euronews.com/video/2023/07/13/miles-de-fans-en-los-conciertos-de-rammstein-en-budapest-a-pesar-del-escandalo-sexual-del-;https://es.euronews.com/;8;2023-07-19T14:24:32.679Z;146.75.118.132
